time,precipitation_m_day
2010-04-21,0.0
2010-04-22,0.01326
2010-04-23,0.00073
2010-04-24,0.02038
2010-04-25,0.0
2010-04-26,0.00019
2010-04-27,0.02177
2010-04-28,0.00016
2010-04-29,0.0022400000000000002
2010-04-30,0.00034
2010-05-01,0.01747
2010-05-02,0.00789
2010-05-03,0.005889999999999999
2010-05-04,0.00507
2010-05-05,0.023649999999999997
2010-05-06,0.0
2010-05-07,0.00182
2010-05-08,0.0014399999999999999
2010-05-09,0.00092
2010-05-10,0.0
2010-05-11,0.0
2010-05-12,0.00221
2010-05-13,0.00199
2010-05-14,0.0
2010-05-15,0.00316
2010-05-16,0.00122
2010-05-17,0.0005899999999999999
2010-05-18,2e-05
2010-05-19,0.0022
2010-05-20,0.022350000000000002
2010-05-21,0.0
2010-05-22,1e-05
2010-05-23,0.0013
2010-05-24,0.00285
2010-05-25,2.9999999999999997e-05
2010-05-26,0.009949999999999999
2010-05-27,0.0
2010-05-28,0.00017
2010-05-29,0.0
2010-05-30,0.00103
2010-05-31,0.0
2010-06-01,0.00441
2010-06-02,0.00032
2010-06-03,0.00232
2010-06-04,0.00337
2010-06-05,0.0009
2010-06-06,0.01308
2010-06-07,0.00491
2010-06-08,0.00108
2010-06-09,0.00718
2010-06-10,0.00212
2010-06-11,0.00139
2010-06-12,0.00645
2010-06-13,2.9999999999999997e-05
2010-06-14,0.0015
2010-06-15,0.00342
2010-06-16,0.00833
2010-06-17,7.000000000000001e-05
2010-06-18,0.0
2010-06-19,0.0
2010-06-20,0.010320000000000001
2010-06-21,1e-05
2010-06-22,2e-05
2010-06-23,0.014369999999999999
2010-06-24,0.0076
2010-06-25,0.0
2010-06-26,0.01022
2010-06-27,0.00091
2010-06-28,0.00116
2010-06-29,0.0
2010-06-30,0.005900000000000001
2010-07-01,0.0232
2010-07-02,0.007719999999999999
2010-07-03,0.0
2010-07-04,0.00053
2010-07-05,0.00259
2010-07-06,0.0
2010-07-07,0.00147
2010-07-08,0.00261
2010-07-09,0.00747
2010-07-10,0.03128
2010-07-11,0.023100000000000002
2010-07-12,0.00381
2010-07-13,0.00782
2010-07-14,0.0065899999999999995
2010-07-15,0.00188
2010-07-16,0.00147
2010-07-17,0.00278
2010-07-18,0.0011799999999999998
2010-07-19,4e-05
2010-07-20,0.00257
2010-07-21,0.0
2010-07-22,0.00023999999999999998
2010-07-23,0.010150000000000001
2010-07-24,0.00011
2010-07-25,0.0
2010-07-26,0.0
2010-07-27,0.0053
2010-07-28,5.9999999999999995e-05
2010-07-29,0.00011
2010-07-30,0.00051
2010-07-31,0.00747
2010-08-01,0.00292
2010-08-02,0.00047
2010-08-03,0.0
2010-08-04,0.0007199999999999999
2010-08-05,0.0
2010-08-06,0.0024300000000000003
2010-08-07,0.00111
2010-08-08,0.0032
2010-08-09,0.0055
2010-08-10,5e-05
2010-08-11,0.004059999999999999
2010-08-12,0.0016200000000000001
2010-08-13,0.00887
2010-08-14,0.00881
2010-08-15,0.0009599999999999999
2010-08-16,0.010960000000000001
2010-08-17,0.03792
2010-08-18,0.0
2010-08-19,0.0
2010-08-20,0.015619999999999998
2010-08-21,0.00598
2010-08-22,0.00014000000000000001
2010-08-23,0.00017
2010-08-24,0.00495
2010-08-25,0.00318
2010-08-26,0.00325
2010-08-27,0.00185
2010-08-28,0.00292
2010-08-29,0.00884
2010-08-30,0.00426
2010-08-31,0.0045899999999999995
2010-09-01,0.00045
2010-09-02,4e-05
2010-09-03,0.0157
2010-09-04,5e-05
2010-09-05,0.04195
2010-09-06,0.0039900000000000005
2010-09-07,0.0012900000000000001
2010-09-08,0.0242
2010-09-09,0.01081
2010-09-10,0.0040999999999999995
2010-09-11,0.02447
2010-09-12,0.00868
2010-09-13,0.00114
2010-09-14,0.00567
2010-09-15,0.012230000000000001
