time,precipitation_m_day
1989-08-22,0.00575652
1989-08-23,0.00801
1989-08-24,0.03456048
1989-08-25,0.01520832
1989-08-26,0.00150588
1989-08-27,0.01107516
1989-08-28,0.014151000000000002
1989-08-29,0.0059808000000000005
1989-08-30,0.0
1989-08-31,0.024190200000000002
1989-09-01,0.00011748000000000001
1989-09-02,0.01138488
1989-09-03,0.0012068399999999998
1989-09-04,0.04649004
1989-09-05,0.0
1989-09-06,0.005019600000000001
1989-09-07,0.027789360000000003
1989-09-08,0.0043681200000000005
1989-09-09,0.01337136
1989-09-10,0.023143560000000004
1989-09-11,0.014215080000000001
1989-09-12,0.0008650800000000001
1989-09-13,0.0103596
1989-09-14,0.0022962000000000004
1989-09-15,0.0223746
1989-09-16,0.01040416
1989-09-17,3.198e-05
1989-09-18,0.016405740000000002
1989-09-19,0.00237718
1989-09-20,0.01442298
1989-09-21,0.00697164
1989-09-22,0.00100204
1989-09-23,0.0013431600000000001
1989-09-24,0.0
1989-09-25,0.006950319999999999
1989-09-26,0.0014923999999999998
1989-09-27,0.0072488000000000006
1989-09-28,6.396e-05
1989-09-29,9.593999999999999e-05
1989-09-30,0.00819754
1989-10-01,0.00065026
1989-10-02,0.017610320000000002
1989-10-03,0.009124960000000001
1989-10-04,0.00039442
1989-10-05,0.00010660000000000002
1989-10-06,0.00349648
1989-10-07,0.00241982
1989-10-08,0.0
1989-10-09,0.020360600000000003
1989-10-10,0.00832546
1989-10-11,0.0
1989-10-12,0.00563914
1989-10-13,0.00018122000000000003
1989-10-14,0.0
1989-10-15,0.0
1989-10-16,0.005489900000000001
1989-10-17,0.005799040000000001
1989-10-18,1.0660000000000001e-05
1989-10-19,0.0
1989-10-20,0.00073554
1989-10-21,7.462e-05
1989-10-22,0.0011086400000000001
1989-10-23,0.0
1989-10-24,0.00028782000000000005
1989-10-25,0.0
1989-10-26,0.0
1989-10-27,0.0
1989-10-28,0.0
1989-10-29,0.0
1989-10-30,0.0
1989-10-31,0.0
1989-11-01,0.0
1989-11-02,0.0
1989-11-03,0.0
1989-11-04,0.0
1989-11-05,0.0
1989-11-06,0.0
1989-11-07,0.0
1989-11-08,0.0
1989-11-09,0.0
1989-11-10,0.0
1989-11-11,2.1320000000000003e-05
1989-11-12,0.0
1989-11-13,0.0
1989-11-14,0.0
1989-11-15,0.0
1989-11-16,0.0
1989-11-17,0.0
1989-11-18,0.0
1989-11-19,0.0
1989-11-20,0.0
1989-11-21,0.0
1989-11-22,0.0
1989-11-23,0.0
1989-11-24,0.0
1989-11-25,0.0
1989-11-26,0.0
1989-11-27,0.0
1989-11-28,0.0
1989-11-29,0.0
1989-11-30,0.0
1989-12-01,0.0
1989-12-02,0.0
1989-12-03,0.0
1989-12-04,0.0
1989-12-05,0.0
1989-12-06,5.9999999999999995e-05
1989-12-07,0.0
1989-12-08,0.0
1989-12-09,0.0
1989-12-10,0.0
1989-12-11,0.0
1989-12-12,0.0
1989-12-13,0.0
1989-12-14,0.0
1989-12-15,0.0
1989-12-16,0.0
1989-12-17,0.0
1989-12-18,0.0
1989-12-19,0.0
1989-12-20,0.0
1989-12-21,0.0
1989-12-22,0.0
1989-12-23,0.0
1989-12-24,0.0
1989-12-25,0.0
1989-12-26,0.0
1989-12-27,0.0
1989-12-28,0.0
1989-12-29,0.011699999999999999
1989-12-30,0.00437
1989-12-31,0.00016
